event_id_x,timestamp,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,user_id,device_id,ip,account_id,event_id_y,src_ip,dst_ip,protocol,flow_duration,tls_version,cipher_suite,bytes_sent,bytes_received,label,event_type,isFraud
TX-bad45f23,2026-01-07 12:53:00,CASH_OUT,1427.08,U00192,30955.75,29528.67,U96360,U00192,DEV-fe75d2b2,167.153.172.250,ACC-000127,NET-47ff128f,167.153.172.250,10.0.0.1,UDP,10541.0,None,None,820.0,1113.0,BENIGN,network_log,0
TX-6b545561,2026-01-07 12:57:00,CASH_IN,1349.47,U00149,41455.9,42805.37,U87892,U00149,DEV-c0ecb0f6,124.8.47.150,ACC-000168,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-76978812,2026-01-07 13:00:00,PAYMENT,520.16,U00066,11169.66,10649.5,U47415,U00066,DEV-e70a5fc6,49.110.172.52,ACC-000081,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e0215c0b,2026-01-07 13:11:00,CASH_IN,895.98,U00103,13027.15,13923.13,U77314,U00103,DEV-b36d630c,79.223.248.14,ACC-000244,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f870eaa3,2026-01-07 13:22:00,PAYMENT,614.15,U00157,35736.59,35122.439999999995,U80035,U00157,DEV-08d13bcd,49.110.172.52,ACC-000097,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-73565e31,2026-01-07 13:24:00,TRANSFER,1152.73,U00103,33291.35,32138.62,U33192,U00103,DEV-12052045,78.81.55.195,ACC-000265,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f687169d,2026-01-07 13:24:00,CASH_OUT,744.79,U00110,5249.3,4504.51,U27956,U00110,DEV-a5d256a7,23.47.216.141,ACC-000287,NET-1589d1b2,23.47.216.141,10.0.0.1,HTTP,8046.0,TLSv1.2,TLS_AES_256_GCM_SHA384,1083.0,4702.0,BENIGN,network_log,0
TX-7fdb87bb,2026-01-07 13:27:00,CASH_IN,1271.65,U00100,48027.69,49299.340000000004,U85051,U00100,DEV-a5b0d5f0,150.172.131.250,ACC-000113,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-824e5ca6,2026-01-07 13:28:00,DEBIT,607.22,U00105,27442.66,28049.88,U73225,U00105,DEV-d7a0a3d1,18.186.67.46,ACC-000122,NET-62ed5665,18.186.67.46,10.0.0.1,HTTP,5935.0,TLSv1.1,TLS_AES_128_GCM_SHA256,3247.0,2259.0,BENIGN,network_log,0
TX-cc317625,2026-01-07 13:30:00,CASH_IN,331.23,U00114,14030.85,14362.08,U44108,U00114,DEV-ef5c2dc7,28.197.230.143,ACC-000217,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ef171d29,2026-01-07 13:30:00,CASH_OUT,683.45,U00094,9498.84,8815.39,U70014,U00094,DEV-96815096,76.104.160.122,ACC-000344,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-5bce4e2e,2026-01-07 13:33:00,TRANSFER,1029.82,U00107,10668.08,9638.26,U30150,U00107,DEV-28f120fd,124.8.47.150,ACC-000055,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-77e6bc65,2026-01-07 13:35:00,DEBIT,883.26,U00187,5552.78,6436.04,U85053,U00187,DEV-efa6d388,127.179.156.116,ACC-000210,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-701e91af,2026-01-07 13:39:00,CASH_IN,962.73,U00015,849.2,1811.93,U72204,U00015,DEV-c3166175,58.60.245.124,ACC-000003,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ff74a30d,2026-01-07 13:45:00,CASH_OUT,1364.3,U00123,22148.83,20784.530000000002,U57943,U00123,DEV-1d4b547f,127.179.156.116,ACC-000276,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-dfd627d2,2026-01-07 13:45:00,DEBIT,803.39,U00058,35774.56,36577.95,U79067,U00058,DEV-94d06e71,79.52.67.44,ACC-000196,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-37f39888,2026-01-07 13:57:00,DEBIT,290.62,U00027,31986.26,32276.879999999997,U49930,U00027,DEV-06b36cbe,167.153.172.250,ACC-000168,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b62a109a,2026-01-07 13:58:00,PAYMENT,12.09,U00088,16295.64,16283.55,U81994,U00088,DEV-8108b133,173.234.32.56,ACC-000323,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1cf1b8e5,2026-01-07 14:07:00,PAYMENT,1034.78,U00125,555.72,-479.05999999999995,U66418,U00125,DEV-f7a2d059,106.214.232.174,ACC-000386,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-9e11069d,2026-01-07 14:19:00,TRANSFER,438.16,U00012,40249.69,39811.53,U91863,U00012,DEV-b05de810,153.60.134.133,ACC-000152,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-78e69b78,2026-01-07 14:20:00,TRANSFER,115.13,U00187,35750.8,35635.670000000006,U83877,U00187,DEV-10b35a21,56.223.251.46,ACC-000137,NET-d5ae30a5,56.223.251.46,10.0.0.1,UDP,14769.0,None,None,2710.0,3783.0,BENIGN,network_log,0
TX-295f8883,2026-01-07 14:24:00,CASH_IN,265.47,U00024,33927.24,34192.71,U27423,U00024,DEV-3bb143a5,164.92.150.164,ACC-000307,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-12bc1d75,2026-01-07 14:25:00,TRANSFER,162.48,U00049,8663.82,8501.34,U81581,U00049,DEV-c56b393a,142.145.40.128,ACC-000133,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e3450133,2026-01-07 14:29:00,DEBIT,722.59,U00017,43535.41,44258.0,U50600,U00017,DEV-98f65f10,161.13.42.219,ACC-000199,NET-a8f07632,161.13.42.219,10.0.0.1,TCP,1779.0,TLSv1.2,TLS_AES_128_GCM_SHA256,3126.0,1776.0,BENIGN,network_log,0
TX-af979c68,2026-01-07 14:31:00,CASH_IN,927.91,U00071,25614.1,26542.01,U36633,U00071,DEV-33d3b88c,173.134.82.226,ACC-000042,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ec9b6681,2026-01-07 14:36:00,TRANSFER,75.81,U00176,32899.12,32823.310000000005,U10833,U00176,DEV-de65b370,80.23.27.149,ACC-000141,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-fb8a43ee,2026-01-07 14:40:00,PAYMENT,1460.63,U00025,18386.5,16925.87,U87251,U00025,DEV-5ad05dd0,35.70.2.80,ACC-000109,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-9ac69e0e,2026-01-07 14:44:00,TRANSFER,836.82,U00125,15797.54,14960.720000000001,U69113,U00125,DEV-1a98ebcd,129.155.206.139,ACC-000147,NET-5d0715a9,129.155.206.139,10.0.0.1,UDP,13250.0,None,None,972.0,307.0,BENIGN,network_log,0
TX-081bbeab,2026-01-07 14:51:00,CASH_IN,1213.18,U00053,20598.4,21811.58,U94884,U00053,DEV-709bbd8d,46.115.203.187,ACC-000215,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-94e0b469,2026-01-07 14:58:00,TRANSFER,481.64,U00078,32008.64,31527.0,U51015,U00078,DEV-7004d754,67.12.98.204,ACC-000051,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-4d7aba82,2026-01-07 14:59:00,DEBIT,480.73,U00075,7456.53,7937.26,U47144,U00075,DEV-120ecaa6,77.116.26.245,ACC-000112,NET-ae9d595f,77.116.26.245,10.0.0.1,HTTP,4945.0,TLSv1.2,TLS_AES_128_GCM_SHA256,2000.0,3792.0,BENIGN,network_log,0
TX-8cd0d08f,2026-01-07 15:04:00,TRANSFER,138.28,U00197,21151.77,21013.49,U25264,U00197,DEV-660c9955,35.211.169.241,ACC-000237,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a7cacafc,2026-01-07 15:10:00,PAYMENT,1272.92,U00135,32993.97,31721.050000000003,U78201,U00135,DEV-40acfe31,37.122.124.25,ACC-000026,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-aa90b672,2026-01-07 15:11:00,TRANSFER,1200.42,U00061,44232.61,43032.19,U41653,U00061,DEV-a444a8aa,47.8.133.213,ACC-000025,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1d2ac602,2026-01-07 15:11:00,CASH_IN,134.52,U00134,13130.9,13265.42,U81946,U00134,DEV-bde36768,177.50.250.208,ACC-000275,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-468f1bd7,2026-01-07 15:16:00,TRANSFER,1316.2,U00131,20480.42,19164.219999999998,U54364,U00131,DEV-896293d6,89.173.113.170,ACC-000090,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-9cf2465b,2026-01-07 15:18:00,TRANSFER,1043.61,U00135,5096.89,4053.2800000000007,U31710,U00135,DEV-eed2d867,66.207.124.156,ACC-000085,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a60ac32d,2026-01-07 15:24:00,CASH_IN,1200.5,U00001,10236.73,11437.23,U84863,U00001,DEV-5bd648fa,137.8.123.73,ACC-000250,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-00c95db7,2026-01-07 15:25:00,TRANSFER,805.13,U00031,38449.06,37643.93,U70036,U00031,DEV-26e7aa08,29.57.31.103,ACC-000012,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-6ea7a2c2,2026-01-07 15:26:00,CASH_OUT,308.11,U00102,22716.11,22408.0,U81770,U00102,DEV-b6b3e805,73.235.177.79,ACC-000128,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-30a7a862,2026-01-07 15:29:00,CASH_OUT,994.29,U00076,19705.82,18711.53,U82045,U00076,DEV-275ce01c,115.239.27.50,ACC-000121,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-8e597f33,2026-01-07 15:38:00,TRANSFER,372.6,U00043,5362.94,4990.339999999999,U13830,U00043,DEV-02e00014,127.179.156.116,ACC-000385,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-aeaaccbc,2026-01-07 15:44:00,PAYMENT,1300.79,U00118,13647.78,12346.990000000002,U68045,U00118,DEV-54c80c2b,191.223.0.100,ACC-000282,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-3d672482,2026-01-07 15:50:00,TRANSFER,716.12,U00107,14646.69,13930.57,U18250,U00107,DEV-18459594,155.161.108.255,ACC-000227,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b5678cee,2026-01-07 15:51:00,TRANSFER,368.5,U00197,31339.46,30970.96,U15316,U00197,DEV-a444a8aa,54.135.26.64,ACC-000159,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1bcd92b5,2026-01-07 16:00:00,PAYMENT,1142.41,U00112,5210.58,4068.17,U95678,U00112,DEV-74a3901d,170.148.154.247,ACC-000279,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-42582fff,2026-01-07 16:07:00,CASH_IN,1193.77,U00175,36814.46,38008.229999999996,U17184,U00175,DEV-d7a0a3d1,103.190.144.198,ACC-000041,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-2bf2dc7e,2026-01-07 16:07:00,CASH_OUT,1216.13,U00138,49536.51,48320.380000000005,U25615,U00138,DEV-a2ca42b2,139.54.152.101,ACC-000279,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-bef24224,2026-01-07 16:08:00,CASH_OUT,828.55,U00069,28746.74,27918.190000000002,U32449,U00069,DEV-0f172bbe,112.212.48.160,ACC-000072,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-d727d197,2026-01-07 16:13:00,CASH_OUT,512.92,U00101,18148.57,17635.65,U96406,U00101,DEV-cf912648,124.185.55.231,ACC-000019,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-38aab34e,2026-01-07 16:18:00,CASH_OUT,22.72,U00076,47296.17,47273.45,U86015,U00076,DEV-58c48b0f,187.251.102.62,ACC-000144,NET-c7e92946,187.251.102.62,10.0.0.1,UDP,6961.0,None,None,4338.0,3560.0,BENIGN,network_log,0
TX-ac77b65d,2026-01-07 16:20:00,CASH_IN,1317.93,U00013,20206.81,21524.74,U10780,U00013,DEV-46abac4f,11.180.152.199,ACC-000386,NET-4f86de92,11.180.152.199,10.0.0.1,TCP,12833.0,TLSv1.1,TLS_AES_128_GCM_SHA256,2826.0,2899.0,BENIGN,network_log,0
TX-a9db0892,2026-01-07 16:24:00,PAYMENT,915.9,U00126,22741.55,21825.649999999998,U67917,U00126,DEV-74a3901d,114.243.244.102,ACC-000121,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-976061c9,2026-01-07 16:27:00,PAYMENT,1188.17,U00092,5557.53,4369.36,U42536,U00092,DEV-93e2897c,51.90.211.12,ACC-000359,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-daa2ad1a,2026-01-07 16:28:00,CASH_OUT,1309.94,U00175,4882.09,3572.15,U86027,U00175,DEV-56f408de,45.19.146.241,ACC-000154,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ee0c3fe9,2026-01-07 16:39:00,CASH_IN,1184.63,U00166,44394.98,45579.61,U95033,U00166,DEV-d8e3b333,67.70.79.39,ACC-000226,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ee9acc9f,2026-01-07 16:41:00,TRANSFER,267.9,U00171,41853.73,41585.83,U24984,U00171,DEV-9df35cea,17.139.230.251,ACC-000039,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e96d6367,2026-01-07 16:54:00,CASH_OUT,1090.72,U00158,8198.38,7107.659999999999,U54839,U00158,DEV-545aad5e,57.35.34.120,ACC-000392,NET-ac900330,57.35.34.120,10.0.0.1,UDP,9772.0,None,None,474.0,2971.0,BENIGN,network_log,0
TX-684ed755,2026-01-07 16:58:00,DEBIT,476.39,U00166,35472.52,35948.909999999996,U77427,U00166,DEV-6ce8453e,179.244.192.160,ACC-000120,NET-fd571133,179.244.192.160,10.0.0.1,UDP,7171.0,None,None,3141.0,135.0,BENIGN,network_log,0
TX-12f71659,2026-01-07 17:03:00,DEBIT,185.55,U00071,46201.89,46387.44,U54204,U00071,DEV-55aa62b7,182.217.194.117,ACC-000335,NET-ce771f21,182.217.194.117,10.0.0.1,HTTP,11367.0,TLSv1.3,TLS_RSA_WITH_AES_128_CBC_SHA,4457.0,168.0,BENIGN,network_log,0
TX-7728d8da,2026-01-07 17:04:00,TRANSFER,349.89,U00043,20545.65,20195.760000000002,U70508,U00043,DEV-0015b9bc,82.195.214.82,ACC-000021,NET-6cd056ce,82.195.214.82,10.0.0.1,TCP,13548.0,TLSv1.2,TLS_RSA_WITH_AES_128_CBC_SHA,4482.0,927.0,BENIGN,network_log,0
TX-68d1f186,2026-01-07 17:24:00,CASH_OUT,94.5,U00175,26760.26,26665.76,U91079,U00175,DEV-6d95674a,62.34.51.17,ACC-000033,NET-21029fe8,62.34.51.17,10.0.0.1,UDP,2962.0,None,None,4531.0,812.0,BENIGN,network_log,0
TX-ce3cec83,2026-01-07 17:49:00,PAYMENT,123.58,U00039,3392.52,3268.94,U45396,U00039,DEV-199e6ba4,154.25.254.146,ACC-000062,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-75b1bfe1,2026-01-07 17:53:00,CASH_IN,1306.75,U00139,5111.74,6418.49,U62907,U00139,DEV-94a40831,154.205.35.72,ACC-000152,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-82a6fb43,2026-01-07 18:03:00,TRANSFER,182.22,U00030,9762.92,9580.7,U67216,U00030,DEV-fe75d2b2,59.188.225.236,ACC-000315,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-d1d6a6e8,2026-01-07 18:10:00,DEBIT,761.99,U00168,46682.65,47444.64,U51307,U00168,DEV-715de1bd,103.23.205.26,ACC-000080,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-967ac144,2026-01-07 18:12:00,CASH_OUT,1268.83,U00105,41325.13,40056.299999999996,U52395,U00105,DEV-10b35a21,98.204.66.189,ACC-000391,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-6302ea66,2026-01-07 18:13:00,TRANSFER,151.14,U00026,3177.29,3026.15,U39135,U00026,DEV-366bb6bc,190.35.23.116,ACC-000071,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-569ed554,2026-01-07 18:13:00,PAYMENT,947.05,U00165,16397.86,15450.810000000001,U14526,U00165,DEV-4365e5be,77.41.80.122,ACC-000165,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b7466213,2026-01-07 18:20:00,CASH_IN,1048.62,U00180,48232.06,49280.68,U10693,U00180,DEV-9e5c0a48,36.40.167.151,ACC-000026,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-5261fd1d,2026-01-07 18:22:00,DEBIT,14.87,U00048,46744.08,46758.950000000004,U82174,U00048,DEV-ee8eb965,159.157.13.242,ACC-000130,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-86ca8158,2026-01-07 18:37:00,DEBIT,70.38,U00122,9754.62,9825.0,U76416,U00122,DEV-088750ad,92.243.77.31,ACC-000034,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e2644a18,2026-01-07 18:38:00,TRANSFER,992.88,U00132,1289.39,296.5100000000001,U37060,U00132,DEV-0222024f,103.23.205.26,ACC-000221,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-2c7beaa3,2026-01-07 18:52:00,DEBIT,87.69,U00196,21542.96,21630.649999999998,U65945,U00196,DEV-f3fd4797,11.180.152.199,ACC-000193,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-c614c09c,2026-01-07 18:52:00,CASH_IN,1338.82,U00002,49863.43,51202.25,U13853,U00002,DEV-01233e19,162.32.197.195,ACC-000094,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-0dee547d,2026-01-07 18:58:00,DEBIT,344.53,U00063,13635.77,13980.300000000001,U20208,U00063,DEV-8bf2739b,53.39.58.99,ACC-000213,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-fb2d319e,2026-01-07 19:02:00,DEBIT,107.53,U00007,45695.38,45802.909999999996,U12440,U00007,DEV-10b35a21,183.80.37.226,ACC-000208,NET-d0ab83c6,183.80.37.226,10.0.0.1,TCP,5763.0,TLSv1.1,TLS_RSA_WITH_AES_128_CBC_SHA,4615.0,3448.0,BENIGN,network_log,0
TX-4b79a2e5,2026-01-07 19:06:00,CASH_IN,904.01,U00155,42409.82,43313.83,U96298,U00155,DEV-c35023a5,162.32.197.195,ACC-000145,NET-6fa573b9,162.32.197.195,10.0.0.1,HTTP,12299.0,TLSv1.3,TLS_RSA_WITH_AES_128_CBC_SHA,2254.0,3320.0,BENIGN,network_log,0
TX-12b508f2,2026-01-07 19:07:00,CASH_OUT,1087.58,U00039,39366.73,38279.15,U52661,U00039,DEV-fdedde82,61.67.187.139,ACC-000273,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b219f43f,2026-01-07 19:24:00,PAYMENT,1451.59,U00169,44833.39,43381.8,U92656,U00169,DEV-2c65451b,88.228.218.85,ACC-000097,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-165c2e96,2026-01-07 19:25:00,TRANSFER,112.63,U00039,27126.14,27013.51,U69517,U00039,DEV-37ef74bb,111.141.97.62,ACC-000230,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ebc7b00d,2026-01-07 19:29:00,PAYMENT,1382.63,U00108,6451.4,5068.7699999999995,U11785,U00108,DEV-d9316116,27.176.123.53,ACC-000358,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-09631771,2026-01-07 20:07:00,PAYMENT,1027.24,U00024,727.67,-299.57000000000005,U52842,U00024,DEV-d6bc866c,86.73.237.29,ACC-000086,NET-c2ad5f73,86.73.237.29,10.0.0.1,HTTP,8637.0,None,None,3260.0,1381.0,BENIGN,network_log,0
TX-f7cad83d,2026-01-07 20:08:00,CASH_IN,10.25,U00023,44516.53,44526.78,U83706,U00023,DEV-fafb35bb,116.139.110.58,ACC-000309,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b15b20b5,2026-01-07 20:13:00,CASH_OUT,412.4,U00179,36598.56,36186.159999999996,U30092,U00179,DEV-7f5c312e,57.35.34.120,ACC-000288,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b278cd83,2026-01-07 20:17:00,PAYMENT,88.2,U00178,2204.58,2116.38,U40495,U00178,DEV-7f5c312e,160.117.112.3,ACC-000115,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-4fc51902,2026-01-07 20:23:00,CASH_IN,1111.14,U00055,42834.53,43945.67,U24003,U00055,DEV-18346e19,82.253.240.146,ACC-000316,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-d99039fc,2026-01-07 20:23:00,PAYMENT,866.69,U00058,22611.17,21744.48,U63011,U00058,DEV-147787e4,164.92.150.164,ACC-000132,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f9034df8,2026-01-07 20:25:00,TRANSFER,506.63,U00096,29093.58,28586.95,U96328,U00096,DEV-325407fb,25.70.106.166,ACC-000181,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-15fed5b7,2026-01-07 20:26:00,TRANSFER,447.74,U00120,36286.81,35839.07,U83273,U00120,DEV-60720bfb,104.214.79.212,ACC-000065,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-94086b78,2026-01-07 20:33:00,CASH_OUT,33.29,U00082,41260.61,41227.32,U39387,U00082,DEV-81b845de,105.66.30.168,ACC-000387,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-46791d9e,2026-01-07 20:38:00,PAYMENT,1344.8,U00122,34132.15,32787.35,U18573,U00122,DEV-660c9955,113.61.126.20,ACC-000361,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-9c2965c5,2026-01-07 20:44:00,PAYMENT,296.72,U00158,47868.91,47572.19,U78387,U00158,DEV-eb392f16,128.127.38.226,ACC-000277,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a7bc43f8,2026-01-07 20:46:00,PAYMENT,638.87,U00050,39284.66,38645.79,U54767,U00050,DEV-a09f01ab,78.67.147.224,ACC-000102,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-c769ec6b,2026-01-07 21:00:00,CASH_OUT,1343.42,U00114,45551.37,44207.950000000004,U18874,U00114,DEV-1883b3f1,143.248.122.140,ACC-000322,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b557a479,2026-01-07 21:00:00,CASH_IN,1398.45,U00065,6149.75,7548.2,U99074,U00065,DEV-51bc598c,166.44.33.158,ACC-000176,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ce00294b,2026-01-07 21:02:00,CASH_OUT,1137.59,U00137,10011.12,8873.53,U21867,U00137,DEV-a67373b6,62.135.250.128,ACC-000091,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a294915f,2026-01-07 21:06:00,CASH_IN,1257.74,U00096,2200.85,3458.59,U24129,U00096,DEV-c56b393a,74.18.97.146,ACC-000310,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-6de6c93a,2026-01-07 21:26:00,DEBIT,1214.59,U00057,4475.25,5689.84,U21683,U00057,DEV-96ccac61,163.159.180.53,ACC-000132,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-adf9a80a,2026-01-07 21:27:00,TRANSFER,734.68,U00087,38527.74,37793.06,U83010,U00087,DEV-55aa62b7,156.242.124.242,ACC-000181,NET-89df6d20,156.242.124.242,10.0.0.1,UDP,3362.0,None,None,2999.0,3193.0,BENIGN,network_log,0
TX-d7306616,2026-01-07 21:39:00,PAYMENT,1222.42,U00196,38132.59,36910.17,U14613,U00196,DEV-0ea31213,171.147.116.46,ACC-000290,NET-0a474fee,171.147.116.46,10.0.0.1,UDP,1910.0,None,None,1765.0,1207.0,BENIGN,network_log,0
TX-a0d1c2e0,2026-01-07 21:45:00,PAYMENT,457.95,U00101,36281.18,35823.23,U46629,U00101,DEV-366bb6bc,104.85.58.83,ACC-000357,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-48713fdb,2026-01-07 21:46:00,DEBIT,1157.25,U00193,34111.57,35268.82,U86916,U00193,DEV-cc307de0,122.160.214.77,ACC-000173,NET-f68605ca,122.160.214.77,10.0.0.1,UDP,4961.0,None,None,714.0,1813.0,BENIGN,network_log,0
TX-41aeeb99,2026-01-07 21:54:00,CASH_IN,120.15,U00166,14195.18,14315.33,U90746,U00166,DEV-ff707961,137.254.188.136,ACC-000243,NET-68222600,137.254.188.136,10.0.0.1,TCP,1491.0,TLSv1.3,None,3848.0,149.0,BENIGN,network_log,0
TX-9d9afb48,2026-01-07 22:13:00,PAYMENT,849.97,U00123,4751.23,3901.2599999999993,U50449,U00123,DEV-6e465d24,84.58.207.10,ACC-000023,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-8b403c32,2026-01-07 22:15:00,DEBIT,628.94,U00195,27866.33,28495.27,U74324,U00195,DEV-80106d5b,112.212.48.160,ACC-000011,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-c3dedc65,2026-01-07 22:21:00,PAYMENT,1461.6,U00199,39949.69,38488.090000000004,U21498,U00199,DEV-a304fb01,66.207.124.156,ACC-000057,NET-991c776c,66.207.124.156,10.0.0.1,UDP,11462.0,None,None,2382.0,628.0,BENIGN,network_log,0
TX-a9195eaf,2026-01-07 22:22:00,PAYMENT,448.67,U00197,30977.3,30528.63,U35487,U00197,DEV-33d3b88c,51.123.199.169,ACC-000256,NET-f2be7d7a,51.123.199.169,10.0.0.1,UDP,6724.0,None,None,271.0,1477.0,BENIGN,network_log,0
TX-6ff346c4,2026-01-07 22:26:00,CASH_IN,1268.3,U00059,33379.43,34647.73,U85073,U00059,DEV-2c65451b,119.160.130.191,ACC-000179,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-df17de4c,2026-01-07 22:26:00,CASH_IN,553.1,U00080,15729.42,16282.52,U39035,U00080,DEV-100b7935,139.13.101.214,ACC-000219,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-659d9b19,2026-01-07 22:27:00,DEBIT,829.09,U00028,38778.14,39607.229999999996,U58085,U00028,DEV-b6e83dff,47.1.141.74,ACC-000293,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-7d51bbe0,2026-01-07 22:30:00,TRANSFER,1106.52,U00123,38097.47,36990.950000000004,U40375,U00123,DEV-9dd311bd,13.73.209.79,ACC-000183,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-60733f4d,2026-01-07 22:35:00,TRANSFER,378.13,U00192,46886.67,46508.54,U44402,U00192,DEV-ebc94cad,91.50.171.74,ACC-000211,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-35e8f4f5,2026-01-07 22:36:00,DEBIT,141.36,U00023,9364.38,9505.74,U87483,U00023,DEV-baa82374,55.170.210.127,ACC-000093,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
